日期,m值,沪深300收盘指数
2018-07-09,0.3860,3459.1800
2018-07-10,0.4305,3467.5200
2018-07-11,0.3192,3407.5300
2018-07-12,0.4652,3481.0600
2018-07-13,0.4008,3492.6900
2018-07-16,0.2979,3472.0900
2018-07-17,0.0939,3449.3800
2018-07-18,-0.0258,3431.3200
2018-07-19,-0.1073,3428.3400
2018-07-20,0.4608,3492.8900
2018-07-23,0.7029,3525.7500
2018-07-24,0.6872,3581.7100
2018-07-25,0.3112,3577.7500
2018-07-26,-0.1034,3536.2500
2018-07-27,-0.4541,3521.2300
2018-07-30,-0.5354,3515.0800
2018-07-31,-0.5358,3517.6600
2018-08-01,-0.5724,3447.3900
2018-08-02,-0.5586,3370.9600
2018-08-03,-0.6218,3315.2800
2018-08-06,-0.5000,3273.2700
2018-08-07,0.0321,3368.8700
2018-08-08,-0.1875,3314.5100
2018-08-09,0.1096,3397.5300
2018-08-10,0.0472,3405.0200
2018-08-13,0.0289,3390.3400
2018-08-14,-0.1567,3372.9100
2018-08-15,-0.5696,3291.9800
2018-08-16,-0.4253,3276.7300
2018-08-17,-0.3877,3229.6200
2018-08-20,0.0157,3267.2500
2018-08-21,0.3823,3326.6500
2018-08-22,0.3088,3307.9500
2018-08-23,0.3997,3320.0300
2018-08-24,0.2047,3325.3300
2018-08-27,0.5590,3406.5700
2018-08-28,0.3315,3400.1700
2018-08-29,0.1487,3386.5700
2018-08-30,-0.2274,3351.0900
2018-08-31,-0.4764,3334.5000
2018-09-03,-0.5109,3321.8200
2018-09-04,-0.0239,3363.9000
2018-09-05,-0.4126,3298.1400
2018-09-06,-0.5943,3262.8800
2018-09-07,-0.5662,3277.6400
2018-09-10,-0.5818,3230.0700
2018-09-11,-0.2336,3224.2100
2018-09-12,-0.1131,3202.0200
2018-09-13,0.0991,3236.5700
2018-09-14,0.2006,3242.0900
2018-09-17,0.0877,3204.9200
2018-09-18,0.5271,3269.4300
2018-09-19,0.7185,3312.4800
2018-09-20,0.5246,3310.1300
2018-09-21,0.5992,3410.4900
2018-09-25,0.2018,3379.8000
2018-09-26,0.2557,3417.2400
2018-09-27,0.2495,3403.5900
2018-09-28,0.0912,3438.8600
2018-10-08,-0.4582,3290.9000
2018-10-09,-0.5997,3288.6900
2018-10-10,-0.6102,3281.6000
2018-10-11,-0.6703,3124.1100
2018-10-12,-0.3959,3170.7300
2018-10-15,-0.5921,3126.4500
2018-10-16,-0.5157,3100.9700
2018-10-17,-0.3754,3118.2500
2018-10-18,-0.2745,3044.3900
2018-10-19,0.0469,3134.9500
2018-10-22,0.7212,3270.2700
2018-10-23,0.1373,3183.4300
2018-10-24,0.0323,3188.2000
2018-10-25,-0.0227,3194.3100
2018-10-26,-0.1101,3173.6400
2018-10-29,-0.4709,3076.8900
2018-10-30,-0.1928,3110.2600
2018-10-31,0.0683,3153.8200
2018-11-01,0.3154,3177.0300
2018-11-02,0.5711,3290.2500
2018-11-05,0.0712,3262.8400
2018-11-06,-0.1574,3243.1500
2018-11-07,-0.2686,3221.9100
2018-11-08,-0.4014,3212.7700
2018-11-09,-0.4226,3167.4400
2018-11-12,-0.0821,3205.1400
2018-11-13,-0.0511,3237.3800
2018-11-14,-0.0791,3204.9400
2018-11-15,-0.1149,3242.3700
2018-11-16,0.1579,3257.6700
2018-11-19,0.1054,3294.6000
2018-11-20,-0.6010,3218.4100
2018-11-21,-0.5273,3226.4900
2018-11-22,-0.6277,3214.4300
2018-11-23,-0.6217,3143.4800
2018-11-26,-0.5316,3141.2400
2018-11-27,-0.4180,3137.2400
2018-11-28,0.1412,3178.9300
2018-11-29,-0.1368,3137.6500
2018-11-30,0.2330,3172.6900
2018-12-03,0.3970,3260.9500
2018-12-04,0.1670,3267.7100
2018-12-05,-0.0208,3252.0000
2018-12-06,-0.4430,3181.6700
2018-12-07,-0.5692,3181.5600
2018-12-10,-0.4884,3144.7600
2018-12-11,-0.1175,3159.8200
2018-12-12,-0.2177,3170.6100
2018-12-13,-0.0123,3219.6900
2018-12-14,-0.3161,3165.9100
2018-12-17,-0.5152,3161.2000
2018-12-18,-0.6226,3128.4300
2018-12-19,-0.8628,3091.1300
2018-12-20,-0.7486,3067.4200
2018-12-21,-0.7552,3029.4000
2018-12-24,-0.7231,3038.2000
2018-12-25,-0.7529,3017.2800
2018-12-26,-0.7660,3002.0300
2018-12-27,-0.7339,2990.5100
2018-12-28,-0.4048,3010.6500
2019-01-02,-0.2457,2969.5400
2019-01-03,-0.1771,2964.8400
2019-01-04,0.3574,3035.8700
2019-01-07,0.5265,3054.3000
2019-01-08,0.4967,3047.7000
2019-01-09,0.4359,3078.4800
2019-01-10,0.3199,3072.6900
2019-01-11,0.3341,3094.7800
2019-01-14,0.3092,3067.7800
2019-01-15,0.5995,3127.9900
2019-01-16,0.5646,3128.6500
2019-01-17,0.3986,3111.4200
2019-01-18,0.6574,3168.1700
2019-01-21,0.5533,3185.6400
2019-01-22,0.0803,3143.3200
2019-01-23,-0.1010,3141.0500
2019-01-24,0.1193,3158.7800
2019-01-25,0.3215,3184.4700
2019-01-28,0.4526,3183.7800
2019-01-29,0.3411,3193.9700
2019-01-30,-0.0568,3168.4800
2019-01-31,0.4568,3201.6300
2019-02-01,0.6528,3247.4000
2019-02-11,0.8199,3306.4700
2019-02-12,0.8470,3330.3400
2019-02-13,0.9207,3397.0300
2019-02-14,0.7924,3402.1400
2019-02-15,0.3913,3338.7000
2019-02-18,0.8474,3445.7400
2019-02-19,0.7293,3439.6100
2019-02-20,0.5954,3451.9300
2019-02-21,0.5702,3442.7100
2019-02-22,0.8104,3520.1200
2019-02-25,0.8552,3729.4800
2019-02-26,0.7200,3684.6900
2019-02-27,0.4836,3678.3900
2019-02-28,0.4216,3669.3700
2019-03-01,0.6030,3749.7100
2019-03-04,0.7882,3794.1000
2019-03-05,0.4568,3816.0100
2019-03-06,0.4307,3848.0900
2019-03-07,0.1849,3808.8500
2019-03-08,-0.2371,3657.5800
2019-03-11,-0.2074,3729.9500
2019-03-12,-0.1327,3755.3500
2019-03-13,-0.0686,3724.1900
2019-03-14,-0.1805,3698.4900
2019-03-15,-0.0970,3745.0100
2019-03-18,0.1996,3851.7500
2019-03-19,-0.0766,3833.9600
2019-03-20,-0.1936,3835.4400
2019-03-21,-0.2908,3836.8900
2019-03-22,-0.4141,3833.8000
2019-03-25,-0.5796,3742.8300
2019-03-26,-0.4678,3700.4400
2019-03-27,-0.3353,3743.3900
2019-03-28,-0.0377,3728.4000
2019-03-29,0.5845,3872.3400
2019-04-01,0.9559,3973.9300
2019-04-02,0.8419,3971.2900
2019-04-03,0.8881,4022.1600
2019-04-04,0.8721,4062.2300
2019-04-08,0.6831,4057.2300
2019-04-09,0.4468,4075.4300
2019-04-10,0.3094,4085.8500
2019-04-11,-0.0430,3997.5800
2019-04-12,-0.0665,3988.6200
2019-04-15,-0.1583,3975.5200
2019-04-16,0.5103,4085.7900
2019-04-17,0.3591,4087.2400
2019-04-18,0.1678,4072.0800
2019-04-19,0.2521,4120.6100
2019-04-22,-0.4681,4025.6100
2019-04-23,-0.6554,4019.0100
2019-04-24,-0.6955,4030.0900
2019-04-25,-0.8275,3941.8200
2019-04-26,-0.8285,3889.2700
2019-04-29,-0.8080,3900.3300
2019-04-30,-0.6384,3913.2100
2019-05-06,-0.7616,3684.6200
2019-05-07,-0.6399,3720.6700
2019-05-08,-0.4237,3667.4600
2019-05-09,-0.3195,3599.7000
2019-05-10,0.0904,3730.4500
2019-05-13,-0.0004,3668.7300
2019-05-14,-0.0468,3645.1500
2019-05-15,0.0378,3727.0900
2019-05-16,-0.0221,3743.9600
2019-05-17,-0.1928,3648.7600
2019-05-20,-0.2660,3617.7900
2019-05-21,-0.3377,3666.7800
2019-05-22,-0.2828,3649.3800
2019-05-23,-0.1908,3583.9600
2019-05-24,-0.1175,3593.9100
2019-05-27,0.1229,3637.2000
2019-05-28,0.1861,3672.2600
2019-05-29,0.0237,3663.9100
2019-05-30,-0.1511,3641.1800
2019-05-31,-0.4870,3629.7900
2019-06-03,-0.4897,3632.0100
2019-06-04,-0.3807,3598.4700
2019-06-05,-0.2421,3597.1100
2019-06-06,-0.1684,3564.6800
2019-06-10,0.1215,3610.7400
2019-06-11,0.6565,3719.2800
2019-06-12,0.1709,3691.1000
2019-06-13,0.0703,3685.3900
2019-06-14,-0.1734,3654.8800
2019-06-17,-0.1294,3654.8200
2019-06-18,-0.1135,3667.6200
2019-06-19,0.6277,3715.9400
2019-06-20,0.6697,3828.5200
2019-06-21,0.5095,3833.9400
2019-06-24,0.2539,3841.2700
2019-06-25,-0.0173,3801.3100
2019-06-26,-0.1842,3794.3300
2019-06-27,0.0436,3834.8200
2019-06-28,0.0065,3825.5900
2019-07-01,0.6372,3935.8100
2019-07-02,0.3858,3937.1700
2019-07-03,-0.1271,3893.5300
2019-07-04,-0.2451,3873.1000
2019-07-05,-0.2978,3893.2000
2019-07-08,-0.4829,3802.7900
2019-07-09,-0.3177,3793.1300
2019-07-10,-0.2204,3786.7400
2019-07-11,-0.2118,3785.2200
2019-07-12,-0.0990,3808.7300
2019-07-15,-0.0294,3824.1900
2019-07-16,-0.1165,3806.8400
2019-07-17,-0.2017,3804.6400
2019-07-18,-0.3786,3768.4000
2019-07-19,0.0379,3807.9600
2019-07-22,0.0699,3781.6800
2019-07-23,0.3497,3789.9100
2019-07-24,0.2784,3819.8300
2019-07-25,0.4699,3851.0700
2019-07-26,0.4167,3858.5700
2019-07-29,0.2466,3854.2700
2019-07-30,0.1029,3870.3200
2019-07-31,-0.1745,3835.3600
2019-08-01,-0.5669,3803.4700
2019-08-02,-0.7074,3747.4400
2019-08-05,-0.8301,3675.6900
2019-08-06,-0.7906,3636.3300
2019-08-07,-0.7001,3621.4300
2019-08-08,-0.3399,3669.2900
2019-08-09,-0.2974,3633.5300
2019-08-12,0.0076,3699.1000
2019-08-13,-0.0993,3665.7500
2019-08-14,0.1085,3682.4000
2019-08-15,0.2551,3694.0000
2019-08-16,0.5144,3710.5400
2019-08-19,0.7532,3791.0900
2019-08-20,0.6257,3787.7300
2019-08-21,0.3847,3781.7600
2019-08-22,0.3057,3793.5100
2019-08-23,0.2538,3820.8600
2019-08-26,0.2478,3765.9100
2019-08-27,0.3538,3816.9500
2019-08-28,0.2125,3802.5800
2019-08-29,0.0005,3790.1900
2019-08-30,0.3769,3799.5900
2019-09-02,0.7148,3848.3200
2019-09-03,0.6161,3853.6100
2019-09-04,0.8632,3886.0000
2019-09-05,0.9082,3925.3200
2019-09-06,0.7550,3948.5100
2019-09-09,0.7021,3972.9500
2019-09-10,0.2355,3959.2700
2019-09-11,-0.1105,3930.1000
2019-09-12,0.0366,3972.3800
2019-09-16,-0.2150,3957.7200
2019-09-17,-0.6149,3891.2200
2019-09-18,-0.6865,3910.0800
2019-09-19,-0.5607,3924.3800
2019-09-20,-0.4891,3935.6500
2019-09-23,-0.5362,3890.6600
2019-09-24,-0.7643,3901.0800
2019-09-25,-0.7846,3870.9800
2019-09-26,-0.8200,3841.1400
2019-09-27,-0.6942,3852.6500
2019-09-30,-0.6808,3814.5300
2019-10-08,-0.2355,3837.6800
2019-10-09,0.0230,3843.2400
2019-10-10,0.4292,3874.6400
2019-10-11,0.5666,3911.7300
2019-10-14,0.5714,3953.2400
2019-10-15,0.2123,3936.2500
2019-10-16,0.0059,3922.6900
2019-10-17,-0.1320,3925.2200
2019-10-18,-0.4397,3869.3800
2019-10-21,-0.4010,3880.8400
2019-10-22,-0.1083,3895.8800
2019-10-23,-0.0379,3871.0800
2019-10-24,0.0363,3870.6700
2019-10-25,0.1192,3896.7900
2019-10-28,0.4236,3926.5900
2019-10-29,0.1183,3910.2300
2019-10-30,-0.1067,3891.2300
2019-10-31,-0.0455,3886.7500
2019-11-01,0.5916,3952.3900
2019-11-04,0.7618,3978.1200
2019-11-05,0.8170,4002.8100
2019-11-06,0.2418,3984.8800
2019-11-07,0.0875,3991.8700
2019-11-08,-0.2689,3973.0100
2019-11-11,-0.4372,3902.9800
2019-11-12,-0.4375,3903.6900
2019-11-13,-0.2509,3899.9800
2019-11-14,-0.1712,3905.8600
2019-11-15,-0.1106,3877.0900
2019-11-18,0.1479,3907.9300
2019-11-19,0.2720,3947.0400
2019-11-20,-0.0924,3907.8600
2019-11-21,-0.2049,3889.6000
2019-11-22,-0.5774,3849.9900
2019-11-25,-0.1886,3878.2100
2019-11-26,-0.3154,3891.6500
2019-11-27,-0.4050,3875.6200
2019-11-28,-0.6046,3862.3000
2019-11-29,-0.5744,3828.6700
2019-12-02,-0.3091,3836.0600
2019-12-03,0.1505,3851.0900
2019-12-04,0.4546,3849.8200
2019-12-05,0.5063,3879.3600
2019-12-06,0.5942,3902.3900
2019-12-09,0.3606,3895.4500
2019-12-10,0.4225,3900.3800
2019-12-11,0.4236,3902.7500
2019-12-12,0.3679,3891.0200
2019-12-13,0.8208,3968.2200
2019-12-16,0.8235,3987.5500
2019-12-17,0.7608,4041.8000
2019-12-18,0.3426,4032.7800
2019-12-19,0.0379,4027.1500
2019-12-20,-0.1602,4017.2500
2019-12-23,-0.4891,3967.1000
2019-12-24,-0.1308,3992.9600
2019-12-25,0.0735,3990.8700
2019-12-26,0.3783,4025.9900
2019-12-27,0.4363,4022.0300
2019-12-30,0.8620,4081.6300
2019-12-31,0.6923,4096.5800
2020-01-02,0.9337,4152.2400
2020-01-03,0.6012,4144.9600
2020-01-06,0.4650,4129.3000
2020-01-07,0.1906,4160.2300
2020-01-08,0.0375,4112.3200
2020-01-09,0.3616,4164.3700
2020-01-10,0.4693,4163.1800
2020-01-13,0.4196,4203.9900
2020-01-14,0.2546,4189.8900
2020-01-15,0.0354,4166.7300
2020-01-16,-0.2188,4149.0400
2020-01-17,-0.2966,4154.8500
2020-01-20,0.0805,4185.8300
2020-01-21,-0.4651,4114.3100
2020-01-22,-0.5510,4131.9300
2020-01-23,-0.7469,4003.9000
2020-02-03,-0.6571,3688.3600
2020-02-04,-0.1362,3785.6400
2020-02-05,0.0629,3828.5300
2020-02-06,0.5169,3899.7800
2020-02-07,0.7425,3899.8700
2020-02-10,0.6596,3916.0100
2020-02-11,0.6952,3952.4600
2020-02-12,0.8014,3984.4300
2020-02-13,0.6585,3959.9200
2020-02-14,0.6370,3987.7300
2020-02-17,0.8139,4077.4200
2020-02-18,0.7758,4057.5100
2020-02-19,0.6733,4051.3100
2020-02-20,0.3287,4144.6600
2020-02-21,0.2738,4149.4900
2020-02-24,0.0194,4132.8400
2020-02-25,-0.0979,4123.8500
2020-02-26,-0.3524,4073.0200
2020-02-27,-0.1828,4084.8800
2020-02-28,-0.3852,3940.0500
2020-03-02,0.1503,4069.6700
2020-03-03,0.2882,4091.3600
2020-03-04,0.1526,4115.0500
2020-03-05,0.5747,4206.7300
2020-03-06,-0.1303,4138.5100
2020-03-09,-0.5893,3997.1300
2020-03-10,-0.5228,4082.7300
2020-03-11,-0.5450,4028.4300
2020-03-12,-0.7329,3950.9100
2020-03-13,-0.8240,3895.3100
2020-03-16,-0.8776,3727.8400
2020-03-17,-0.8180,3709.6800
2020-03-18,-0.7705,3636.2600
2020-03-19,-0.6413,3589.0900
2020-03-20,-0.2060,3653.2200
2020-03-23,-0.2750,3530.3100
2020-03-24,0.0123,3625.1100
2020-03-25,0.3504,3722.5200
2020-03-26,0.0788,3698.0500
2020-03-27,-0.0030,3710.0600
2020-03-30,-0.0502,3674.1100
2020-03-31,0.0155,3686.1600
2020-04-01,0.1080,3675.0800
2020-04-02,0.5870,3734.5300
2020-04-03,0.5098,3713.2200
2020-04-07,0.6356,3798.0200
2020-04-08,0.4029,3780.3400
2020-04-09,0.3515,3792.8100
2020-04-10,0.2410,3769.1800
2020-04-13,0.0984,3753.2600
2020-04-14,0.5289,3825.7000
2020-04-15,0.5728,3797.3600
2020-04-16,0.3982,3802.3800
2020-04-17,0.6583,3839.4900
2020-04-20,0.4953,3853.4600
2020-04-21,0.0659,3808.0500
2020-04-22,0.1695,3839.3800
2020-04-23,0.0659,3829.7500
2020-04-24,-0.0314,3796.9700
2020-04-27,0.2482,3822.7700
2020-04-28,0.4359,3849.1500
2020-04-29,0.5455,3867.0300
2020-04-30,0.8128,3912.5800
2020-05-06,0.8468,3936.2500
2020-05-07,0.5969,3924.8900
2020-05-08,0.6736,3963.6200
2020-05-11,0.6127,3960.1800
2020-05-12,0.3138,3960.2400
2020-05-13,0.2448,3968.2500
2020-05-14,-0.2863,3925.2200
2020-05-15,-0.2380,3912.8200
2020-05-18,-0.1804,3922.9100
2020-05-19,-0.0392,3956.2500
2020-05-20,-0.1383,3935.2200
2020-05-21,-0.3376,3913.7900
2020-05-22,-0.4875,3824.0600
2020-05-25,-0.4080,3829.3200
2020-05-26,0.0024,3872.7700
2020-05-27,0.0223,3845.6100
2020-05-28,0.2179,3856.6300
2020-05-29,0.4011,3867.0200
2020-06-01,0.6354,3971.3400
2020-06-02,0.7681,3983.5700
2020-06-03,0.6987,3983.6500
2020-06-04,0.5006,3982.1900
2020-06-05,0.5047,4001.2500
2020-06-08,0.5815,4021.9500
2020-06-09,0.4050,4047.0300
2020-06-10,0.2879,4039.7100
2020-06-11,0.0985,3995.8800
2020-06-12,0.2770,4003.0800
2020-06-15,-0.0884,3954.9900
2020-06-16,0.5785,4014.5700
2020-06-17,0.5289,4017.5900
2020-06-18,0.7152,4044.3800
2020-06-19,0.8634,4098.7100
2020-06-22,0.7618,4102.0500
2020-06-23,0.7909,4121.7900
2020-06-24,0.7274,4138.9900
2020-06-29,0.4333,4109.7200
2020-06-30,0.8914,4163.9600
2020-07-01,0.8926,4247.7800
2020-07-02,0.9885,4335.8400
2020-07-03,0.9154,4419.6000
2020-07-06,0.8657,4670.0900
2020-07-07,0.9362,4698.1300
2020-07-08,0.7788,4774.0000
2020-07-09,0.8222,4840.7700
2020-07-10,0.3157,4753.1300
2020-07-13,0.1860,4852.9600
2020-07-14,-0.0602,4806.6900
2020-07-15,-0.2551,4744.4700
2020-07-16,-0.3953,4516.2500
2020-07-17,-0.2833,4544.7000
2020-07-20,0.1553,4680.3000
2020-07-21,0.2084,4691.0400
2020-07-22,0.1783,4714.4500
2020-07-23,0.0918,4712.4400
2020-07-24,-0.4799,4505.5900
2020-07-27,-0.3487,4528.4500
2020-07-28,-0.0957,4568.2600
2020-07-29,0.3542,4679.0100
2020-07-30,0.4197,4656.1500
2020-07-31,0.4111,4695.0500
2020-08-03,0.3806,4771.3100
2020-08-04,0.2663,4775.8000
2020-08-05,0.1691,4777.1100
2020-08-06,-0.0339,4762.7600
2020-08-07,-0.1475,4707.9300
2020-08-10,-0.1421,4724.8700
2020-08-11,-0.4844,4681.7800
2020-08-12,-0.3512,4647.6400
2020-08-13,-0.3404,4635.7100
2020-08-14,0.1151,4704.6300
2020-08-17,0.5573,4815.2300
2020-08-18,0.2505,4812.7600
2020-08-19,-0.1230,4740.6800
2020-08-20,-0.2507,4679.1500
2020-08-21,-0.2327,4718.8400
2020-08-24,-0.1007,4755.8500
2020-08-25,-0.0934,4761.9500
2020-08-26,-0.0661,4706.1300
2020-08-27,0.1813,4731.3500
2020-08-28,0.4409,4844.2700
2020-08-31,0.4095,4816.2200
2020-09-01,0.1896,4842.1200
2020-09-02,0.2082,4843.8900
2020-09-03,-0.0668,4817.1000
2020-09-04,-0.4470,4770.2200
2020-09-07,-0.5802,4669.3700
2020-09-08,-0.3122,4694.3900
2020-09-09,-0.6671,4584.5900
2020-09-10,-0.6169,4581.9800
2020-09-11,-0.2147,4627.2800
2020-09-14,0.1124,4651.0500
2020-09-15,0.3515,4688.4800
2020-09-16,0.1437,4657.3600
2020-09-17,-0.0007,4632.7100
2020-09-18,0.3126,4737.0900
2020-09-21,0.0248,4691.4300
2020-09-22,-0.2186,4635.7600
2020-09-23,-0.0958,4652.3300
2020-09-24,-0.5499,4563.0700
2020-09-25,-0.2035,4570.0200
2020-09-28,0.0154,4581.9100
2020-09-29,0.3760,4591.8000
2020-09-30,0.5071,4587.4000
2020-10-09,0.5785,4681.1400
2020-10-12,0.5757,4823.1600
2020-10-13,0.5853,4839.2000
2020-10-14,0.1637,4807.1000
2020-10-15,0.0291,4798.7400
2020-10-16,-0.2924,4791.6800
2020-10-19,-0.2403,4755.4900
2020-10-20,-0.1191,4793.4700
2020-10-21,-0.0545,4792.8300
2020-10-22,-0.1479,4777.9800
2020-10-23,-0.3586,4718.4900
2020-10-26,-0.3288,4691.2400
2020-10-27,-0.1642,4699.2800
2020-10-28,-0.0751,4737.2700
2020-10-29,0.2594,4772.9200
2020-10-30,-0.1745,4695.3300
2020-11-02,-0.0304,4720.8300
2020-11-03,0.2196,4777.5600
2020-11-04,0.2027,4813.6600
2020-11-05,0.7404,4885.1100
2020-11-06,0.7136,4885.7200
2020-11-09,0.8016,4981.3500
2020-11-10,0.4809,4953.8800
2020-11-11,0.0758,4904.9000
2020-11-12,-0.1919,4908.4600
2020-11-13,-0.3536,4856.8500
2020-11-16,0.0984,4904.1700
2020-11-17,0.1487,4894.7900
2020-11-18,0.3124,4891.6700
2020-11-19,0.4364,4927.9900
2020-11-20,0.3897,4943.2900
2020-11-23,0.5544,5005.0300
2020-11-24,0.2158,4974.2900
2020-11-25,-0.2765,4910.7000
2020-11-26,-0.0588,4919.5900
2020-11-27,0.3522,4980.7700
2020-11-30,0.4736,4960.2500
2020-12-01,0.6645,5067.1000
2020-12-02,0.4499,5067.1400
2020-12-03,0.1037,5057.0600
2020-12-04,0.1195,5065.9200
2020-12-07,-0.3114,5022.2400
2020-12-08,-0.6126,5009.8800
2020-12-09,-0.6407,4942.7000
2020-12-10,-0.3921,4940.5200
2020-12-11,-0.3418,4889.6300
2020-12-14,-0.1568,4934.8400
2020-12-15,0.2109,4945.1000
2020-12-16,0.3561,4953.8700
2020-12-17,0.4548,5017.4800
2020-12-18,0.2885,4999.9700
2020-12-21,0.5871,5046.8400
2020-12-22,0.0709,4964.7700
2020-12-23,0.1876,5007.1200
2020-12-24,0.2176,5000.0200
2020-12-25,0.5999,5042.0100
2020-12-28,0.6123,5064.4100
2020-12-29,0.5699,5042.9400
2020-12-30,0.8170,5113.7100
2020-12-31,0.8345,5211.2900
2021-01-04,0.8731,5267.7200
2021-01-05,0.8871,5368.5000
2021-01-06,0.8743,5417.6700
2021-01-07,0.8486,5513.6600
2021-01-08,0.7718,5495.4300
2021-01-11,0.4800,5441.1600
2021-01-12,0.6324,5596.3500
2021-01-13,0.4885,5577.9700
2021-01-14,-0.1768,5470.4600
2021-01-15,-0.2066,5458.0800
2021-01-18,-0.1397,5518.5200
2021-01-19,-0.0773,5437.5200
2021-01-20,0.1944,5476.4300
2021-01-21,0.2833,5564.9700
2021-01-22,0.1994,5569.7800
2021-01-25,0.1045,5625.9200
2021-01-26,-0.6168,5512.9700
2021-01-27,-0.6969,5528.0000
2021-01-28,-0.6030,5377.1400
2021-01-29,-0.4499,5351.9600
2021-02-01,0.0611,5417.6500
2021-02-02,0.2457,5501.0900
2021-02-03,0.3186,5485.2000
2021-02-04,0.1976,5473.9500
2021-02-05,0.1397,5483.4100
2021-02-08,0.3310,5564.5600
2021-02-09,0.7550,5686.2500
2021-02-10,0.7765,5807.7200
2021-02-18,0.5557,5768.3800
2021-02-19,0.2788,5778.8400
2021-02-22,-0.1225,5597.3300
2021-02-23,-0.5896,5579.6700
2021-02-24,-0.7330,5437.5700
2021-02-25,-0.6899,5469.5600
2021-02-26,-0.4983,5336.7600
2021-03-01,-0.5298,5418.7800
2021-03-02,-0.5138,5349.6300
2021-03-03,-0.2903,5452.2100
2021-03-04,-0.6156,5280.7100
2021-03-05,-0.6389,5262.8000
2021-03-08,-0.6587,5080.0200
2021-03-09,-0.5418,4971.0000
2021-03-10,-0.3532,5003.6100
2021-03-11,-0.0337,5128.2200
2021-03-12,0.0109,5146.3800
2021-03-15,-0.1362,5035.5400
2021-03-16,-0.1766,5079.3600
2021-03-17,-0.2289,5100.8600
2021-03-18,-0.1251,5141.7700
2021-03-19,-0.3333,5007.0900
2021-03-22,-0.2607,5057.1500
2021-03-23,-0.2873,5009.2500
2021-03-24,-0.2885,4928.6900
2021-03-25,0.0621,4926.3500
2021-03-26,0.4689,5037.9900
2021-03-29,0.5561,5046.8800
2021-03-30,0.5310,5094.7300
2021-03-31,0.3070,5048.3600
2021-04-01,0.3299,5110.7800
2021-04-02,0.4049,5161.5600
2021-04-06,0.1317,5140.3400
2021-04-07,-0.2249,5103.7400
2021-04-08,-0.1459,5112.2100
2021-04-09,-0.5811,5035.3400
2021-04-12,-0.6325,4947.7500
2021-04-13,-0.4598,4939.6400
2021-04-14,-0.0775,4980.6300
2021-04-15,0.0777,4948.9700
2021-04-16,0.3105,4966.1800
2021-04-19,0.6153,5087.0200
2021-04-20,0.5144,5083.3700
2021-04-21,0.3720,5098.7400
2021-04-22,0.1290,5089.2400
2021-04-23,0.1277,5135.4500
2021-04-26,-0.0124,5077.2400
2021-04-27,0.0033,5090.5200
2021-04-28,0.1013,5119.2400
2021-04-29,0.2262,5164.1700
2021-04-30,0.1157,5123.4900
2021-05-06,-0.1292,5061.1200
2021-05-07,-0.4561,4996.0500
2021-05-10,-0.2668,4992.4200
2021-05-11,-0.0194,5023.0600
2021-05-12,0.0421,5044.5500
2021-05-13,0.1155,4992.9700
2021-05-14,0.4878,5110.5900
2021-05-17,0.6883,5184.9900
2021-05-18,0.3351,5187.6000
2021-05-19,0.2392,5172.2700
2021-05-20,0.3237,5186.4100
2021-05-21,0.0430,5134.1500
2021-05-24,0.1066,5155.5900
2021-05-25,0.6206,5318.4800
2021-05-26,0.5948,5320.5900
2021-05-27,0.4160,5338.2300
2021-05-28,0.2577,5321.0900
2021-05-31,0.0612,5331.5700
2021-06-01,-0.0269,5341.6800
2021-06-02,-0.3807,5289.9700
2021-06-03,-0.6396,5255.2900
2021-06-04,-0.4558,5282.2800
2021-06-07,-0.5784,5277.6300
2021-06-08,-0.7046,5232.1200
2021-06-09,-0.7440,5236.4500
2021-06-10,-0.5643,5271.4700
2021-06-11,-0.6459,5224.7000
2021-06-15,-0.5720,5166.5600
2021-06-16,-0.6635,5080.4900
2021-06-17,-0.4589,5101.8900
2021-06-18,-0.0300,5102.4700
2021-06-21,-0.0876,5090.3900
2021-06-22,0.1728,5122.1600
2021-06-23,0.5572,5147.3900
2021-06-24,0.4839,5155.9700
2021-06-25,0.4561,5239.9700
2021-06-28,0.3339,5251.7600
2021-06-29,0.0135,5190.5400
2021-06-30,-0.0907,5224.0400
2021-07-01,-0.2436,5229.6600
2021-07-02,-0.5001,5081.1200
2021-07-05,-0.3390,5085.7900
2021-07-06,-0.2456,5083.1000
2021-07-07,0.0582,5140.4900
2021-07-08,0.0290,5088.2600
2021-07-09,-0.0256,5069.4400
2021-07-12,0.0409,5132.7100
2021-07-13,-0.0349,5142.1000
2021-07-14,-0.0697,5083.0800
2021-07-15,0.0920,5151.4600
2021-07-16,-0.0843,5094.7700
2021-07-19,0.1148,5113.4900
2021-07-20,0.1913,5108.9900
2021-07-21,0.1289,5144.0400
2021-07-22,0.2057,5151.7500
2021-07-23,-0.2158,5089.2300
2021-07-26,-0.8350,4925.3000
2021-07-27,-0.6283,4751.3100
2021-07-28,-0.2735,4760.4800
2021-07-29,0.0356,4850.2700
2021-07-30,0.0674,4811.1700
2021-08-02,0.5959,4933.7400
2021-08-03,0.5429,4934.4600
2021-08-04,0.4573,4978.8500
2021-08-05,0.3663,4948.6700
2021-08-06,0.3227,4921.5600
2021-08-09,0.3226,4985.5600
2021-08-10,0.4683,5043.1500
2021-08-11,0.2166,5015.3400
2021-08-12,-0.1136,4973.3500
2021-08-13,-0.4949,4945.9800
2021-08-16,-0.5873,4941.0700
